,index,country,response
75,2020-04-30,Russia,0.8829506563413725
76,2020-05-01,Russia,0.881035224085279
77,2020-05-02,Russia,0.8763878716409632
78,2020-05-03,Russia,0.8717438613310069
79,2020-05-04,Russia,0.8671701294597884
80,2020-05-05,Russia,0.8627005456648522
81,2020-05-06,Russia,0.8582816580205002
82,2020-05-07,Russia,0.8538730853093686
83,2020-05-08,Russia,0.8497600269325147
84,2020-05-09,Russia,0.8455137182926933
85,2020-05-10,Russia,0.8410870238750121
86,2020-05-11,Russia,0.8365616377484466
87,2020-05-12,Russia,0.8319909052142025
88,2020-05-13,Russia,0.8273450420118413
89,2020-05-14,Russia,0.8226109091393425
90,2020-05-15,Russia,0.8181038284804947
91,2020-05-16,Russia,0.8134272833939029
92,2020-05-17,Russia,0.8085677140099365
93,2020-05-18,Russia,0.8036408952668648
94,2020-05-19,Russia,0.7987339300747882
95,2020-05-20,Russia,0.7938496526036634
96,2020-05-21,Russia,0.789005617833781
97,2020-05-22,Russia,0.7845451797357939
98,2020-05-23,Russia,0.7800965181191675
99,2020-05-24,Russia,0.7756668381487488
100,2020-05-25,Russia,0.7713882428830425
101,2020-05-26,Russia,0.7673593213653529
102,2020-05-27,Russia,0.7635892550327119
103,2020-05-28,Russia,0.7600966238407212
104,2020-05-29,Russia,0.757220417148238
105,2020-05-30,Russia,0.7545791094816394
106,2020-05-31,Russia,0.752165022710833
107,2020-06-01,Russia,0.7500904700808748
108,2020-06-02,Russia,0.7531899480834063
109,2020-06-03,Russia,0.7566840164348081
110,2020-06-04,Russia,0.7605593429307982
111,2020-06-05,Russia,0.7651200991348386
112,2020-06-06,Russia,0.7699477064056506
113,2020-06-07,Russia,0.7749959084205011
114,2020-06-08,Russia,0.7803376503702077
115,2020-06-09,Russia,0.7860077847074294
116,2020-06-10,Russia,0.7919483816437447
117,2020-06-11,Russia,0.7981087998865961
118,2020-06-12,Russia,0.8047579960105269
119,2020-06-13,Russia,0.8114449057877167
120,2020-06-14,Russia,0.8180940926531717
121,2020-06-15,Russia,0.824753133384676
122,2020-06-16,Russia,0.8314357524823981
123,2020-06-17,Russia,0.8380674768704894
124,2020-06-18,Russia,0.844585961738761
125,2020-06-19,Russia,0.851253463179801
126,2020-06-20,Russia,0.8576172901287684
127,2020-06-21,Russia,0.8636054318303179
128,2020-06-22,Russia,0.8692738337355657
129,2020-06-23,Russia,0.8746493377812685
130,2020-06-24,Russia,0.879675064625693
131,2020-06-25,Russia,0.8843103959117915
132,2020-06-26,Russia,0.8888430405609382
133,2020-06-27,Russia,0.8928490268289124
134,2020-06-28,Russia,0.8962878262234835
135,2020-06-29,Russia,0.8992490924822958
136,2020-06-30,Russia,0.9017950420547667
137,2020-07-01,Russia,0.9039052641323959
0,2020-02-15,South Africa,0.525529609265571
1,2020-02-16,South Africa,0.5548006752973342
2,2020-02-17,South Africa,0.5840513720457312
3,2020-02-18,South Africa,0.6132348572345476
4,2020-02-19,South Africa,0.6423681203522542
5,2020-02-20,South Africa,0.6714638340819201
6,2020-02-21,South Africa,0.7009408302365161
7,2020-02-22,South Africa,0.7302574266254718
8,2020-02-23,South Africa,0.7594222866707101
9,2020-02-24,South Africa,0.7886086773965402
10,2020-02-25,South Africa,0.8177891192854012
11,2020-02-26,South Africa,0.8469988468765597
12,2020-02-27,South Africa,0.8762670809987481
13,2020-02-28,South Africa,0.9060269544698951
14,2020-02-29,South Africa,0.9357483325907618
15,2020-03-01,South Africa,0.9654482243118452
16,2020-03-02,South Africa,0.9705186792045517
17,2020-03-03,South Africa,0.9757190916944265
18,2020-03-04,South Africa,0.9810815074524539
19,2020-03-05,South Africa,0.9866277734552684
20,2020-03-06,South Africa,0.9927794617312229
21,2020-03-07,South Africa,0.9989907937970244
22,2020-03-08,South Africa,1.0052592613753721
23,2020-03-09,South Africa,1.0117398189122193
24,2020-03-10,South Africa,1.0183796470890163
25,2020-03-11,South Africa,1.02518190750773
26,2020-03-12,South Africa,1.0321374862373671
27,2020-03-13,South Africa,1.0396355603620524
28,2020-03-14,South Africa,1.0470972168010402
29,2020-03-15,South Africa,1.0544868031005747
30,2020-03-16,South Africa,1.0619268687107024
31,2020-03-17,South Africa,1.0693336782332319
32,2020-03-18,South Africa,1.0766816988388357
33,2020-03-19,South Africa,1.0839360417354837
34,2020-03-20,South Africa,1.0914636746386805
35,2020-03-21,South Africa,1.0986676183739552
36,2020-03-22,South Africa,1.1054987926295632
37,2020-03-23,South Africa,1.1120713565261289
38,2020-03-24,South Africa,1.1182985148110023
39,2020-03-25,South Africa,1.1241571836466522
40,2020-03-26,South Africa,1.1296204903190485
41,2020-03-27,South Africa,1.1350689210896368
42,2020-03-28,South Africa,1.139924330512171
43,2020-03-29,South Africa,1.1441614803565696
44,2020-03-30,South Africa,1.1479229598078016
45,2020-03-31,South Africa,1.1511544664969418
46,2020-04-01,South Africa,1.1538688536354624
47,2020-04-02,South Africa,1.1473625157047924
48,2020-04-03,South Africa,1.140772019819567
49,2020-04-04,South Africa,1.133561058595474
50,2020-04-05,South Africa,1.1257465656883765
51,2020-04-06,South Africa,1.1175127874640047
52,2020-04-07,South Africa,1.1088457252398116
53,2020-04-08,South Africa,1.0997963726182105
54,2020-04-09,South Africa,1.0904117544435614
55,2020-04-10,South Africa,1.081144614703262
56,2020-04-11,South Africa,1.0714859998889283
57,2020-04-12,South Africa,1.061475438458723
58,2020-04-13,South Africa,1.051314599091571
59,2020-04-14,South Africa,1.0410014360926756
60,2020-04-15,South Africa,1.0305932531114361
61,2020-04-16,South Africa,1.0201376954473076
62,2020-04-17,South Africa,1.0100825190209757
63,2020-04-18,South Africa,0.9999083802853463
64,2020-04-19,South Africa,0.9896393425350687
65,2020-04-20,South Africa,0.9794569733133605
66,2020-04-21,South Africa,0.9693350306710613
67,2020-04-22,South Africa,0.959303156482922
68,2020-04-23,South Africa,0.9493785721048917
69,2020-04-24,South Africa,0.9399766077866529
70,2020-04-25,South Africa,0.9305442921820146
71,2020-04-26,South Africa,0.9210716786471898
72,2020-04-27,South Africa,0.9117067638686931
73,2020-04-28,South Africa,0.9023909774873005
74,2020-04-29,South Africa,0.8931236423544393
75,2020-04-30,South Africa,0.8838943830921886
76,2020-05-01,South Africa,0.8750942981252463
77,2020-05-02,South Africa,0.8620674813780527
78,2020-05-03,South Africa,0.8488706861156357
79,2020-05-04,South Africa,0.8356407199409237
80,2020-05-05,South Africa,0.8223127985430134
81,2020-05-06,South Africa,0.8088851248186826
82,2020-05-07,South Africa,0.7953512947054
83,2020-05-08,South Africa,0.7821113457524853
84,2020-05-09,South Africa,0.7686056639167134
85,2020-05-10,South Africa,0.7548264191660086
86,2020-05-11,South Africa,0.7409323841792428
87,2020-05-12,South Africa,0.7268841183971695
88,2020-05-13,South Africa,0.7127079253633575
89,2020-05-14,South Africa,0.6984275738080639
90,2020-05-15,South Africa,0.6844746145632499
91,2020-05-16,South Africa,0.6703215257728106
92,2020-05-17,South Africa,0.6559923744704981
93,2020-05-18,South Africa,0.6416768664050867
94,2020-05-19,South Africa,0.6273647836541012
95,2020-05-20,South Africa,0.6131092345542011
96,2020-05-21,South Africa,0.5989577219207018
97,2020-05-22,South Africa,0.5853618757566208
98,2020-05-23,South Africa,0.5718100953163909
99,2020-05-24,South Africa,0.5583377990319445
100,2020-05-25,South Africa,0.5451411624425946
101,2020-05-26,South Africa,0.5322113496072478
102,2020-05-27,South Africa,0.5195976660436119
103,2020-05-28,South Africa,0.5073386402253597
104,2020-05-29,South Africa,0.49587187845816594
105,2020-05-30,South Africa,0.4846669342574379
106,2020-05-31,South Africa,0.4737358847588409
107,2020-06-01,South Africa,0.46324748626952816
108,2020-06-02,South Africa,0.4579273483572548
109,2020-06-03,South Africa,0.45302532412131047
110,2020-06-04,South Africa,0.448543548830298
111,2020-06-05,South Africa,0.44488152012060445
112,2020-06-06,South Africa,0.44146966543947785
113,2020-06-07,South Africa,0.4382806307570606
114,2020-06-08,South Africa,0.43544414793864084
115,2020-06-09,South Africa,0.4328824619891227
116,2020-06-10,South Africa,0.4305747209928774
117,2020-06-11,South Africa,0.4284893101729126
118,2020-06-12,South Africa,0.42699494945888894
119,2020-06-13,South Africa,0.42549477097585653
120,2020-06-14,South Africa,0.42393804550673275
121,2020-06-15,South Africa,0.42243540826171655
122,2020-06-16,South Africa,0.42089455991080804
123,2020-06-17,South Africa,0.4192848423053914
124,2020-06-18,South Africa,0.4175696687867472
125,2020-06-19,South Africa,0.4161176287882853
126,2020-06-20,South Africa,0.41433648523616995
127,2020-06-21,South Africa,0.41218473756548724
128,2020-06-22,South Africa,0.4097866059852122
129,2020-06-23,South Africa,0.4070674196191777
130,2020-06-24,South Africa,0.4040178158046537
131,2020-06-25,South Africa,0.40062573928160994
132,2020-06-26,South Africa,0.39728707057753443
133,2020-06-27,South Africa,0.39343911222903305
134,2020-06-28,South Africa,0.3890716161080561
135,2020-06-29,South Africa,0.3843412180281889
136,2020-06-30,South Africa,0.3792062726798875
137,2020-07-01,South Africa,0.37369050627605116
0,2020-02-15,Thailand,1.431603945406259
1,2020-02-16,Thailand,1.4887200086821721
2,2020-02-17,Thailand,1.545791779568594
3,2020-02-18,Thailand,1.6026437106134885
4,2020-02-19,Thailand,1.6593045431246978
5,2020-02-20,Thailand,1.7157810578654225
6,2020-02-21,Thailand,1.7724820557715883
7,2020-02-22,Thailand,1.829896871041404
8,2020-02-23,Thailand,1.8857992979265958
9,2020-02-24,Thailand,1.9414180131915462
10,2020-02-25,Thailand,1.996619694578344
11,2020-02-26,Thailand,2.0514792052883717
12,2020-02-27,Thailand,2.1060521281438707
13,2020-02-28,Thailand,2.1607974532704812
14,2020-02-29,Thailand,2.216254755383609
15,2020-03-01,Thailand,2.270246777174865
16,2020-03-02,Thailand,2.268725838917998
17,2020-03-03,Thailand,2.26692379734941
18,2020-03-04,Thailand,2.264952982544676
19,2020-03-05,Thailand,2.262900402925073
20,2020-03-06,Thailand,2.261249562909274
21,2020-03-07,Thailand,2.2605569510006767
22,2020-03-08,Thailand,2.2586541343289124
23,2020-03-09,Thailand,2.256816591555248
24,2020-03-10,Thailand,2.2549455282995474
25,2020-03-11,Thailand,2.2531370815716976
26,2020-03-12,Thailand,2.251454224964583
27,2020-03-13,Thailand,2.250349197354531
28,2020-03-14,Thailand,2.2503408003417356
29,2020-03-15,Thailand,2.2492174800165188
30,2020-03-16,Thailand,2.2482072996710922
31,2020-03-17,Thailand,2.2471610181241335
32,2020-03-18,Thailand,2.246122647223908
33,2020-03-19,Thailand,2.24510276481306
34,2020-03-20,Thailand,2.2445023688110215
35,2020-03-21,Thailand,2.244791579931496
36,2020-03-22,Thailand,2.243714071287892
37,2020-03-23,Thailand,2.2424582955594587
38,2020-03-24,Thailand,2.240841690791486
39,2020-03-25,Thailand,2.238882208061117
40,2020-03-26,Thailand,2.2365724110392087
41,2020-03-27,Thailand,2.2343039116456733
42,2020-03-28,Thailand,2.2325464332368874
43,2020-03-29,Thailand,2.229052369320188
44,2020-03-30,Thailand,2.2250279043175194
45,2020-03-31,Thailand,2.22031687952801
46,2020-04-01,Thailand,2.214971755780809
47,2020-04-02,Thailand,2.200878180968582
48,2020-04-03,Thailand,2.186624726828862
49,2020-04-04,Thailand,2.172734550623952
50,2020-04-05,Thailand,2.1570174397139965
51,2020-04-06,Thailand,2.1407395581483843
52,2020-04-07,Thailand,2.123805870199064
53,2020-04-08,Thailand,2.1063296298397667
54,2020-04-09,Thailand,2.088404238752693
55,2020-04-10,Thailand,2.070525294999788
56,2020-04-11,Thailand,2.0532671855868205
57,2020-04-12,Thailand,2.034485154918105
58,2020-04-13,Thailand,2.015483980180999
59,2020-04-14,Thailand,1.9961995001322599
60,2020-04-15,Thailand,1.9767674092279481
61,2020-04-16,Thailand,1.9572946373374833
62,2020-04-17,Thailand,1.938281149100792
63,2020-04-18,Thailand,1.9202965220405002
64,2020-04-19,Thailand,1.9011822351305536
65,2020-04-20,Thailand,1.8822207924098482
66,2020-04-21,Thailand,1.8633179156969124
67,2020-04-22,Thailand,1.844572200314147
68,2020-04-23,Thailand,1.8260475309080224
69,2020-04-24,Thailand,1.8081960637803167
70,2020-04-25,Thailand,1.7915361034570942
71,2020-04-26,Thailand,1.7738557709150449
72,2020-04-27,Thailand,1.7563835517930588
73,2020-04-28,Thailand,1.7389719213722348
74,2020-04-29,Thailand,1.721668402935812
75,2020-04-30,Thailand,1.7044893202574762
76,2020-05-01,Thailand,1.6878440162074693
77,2020-05-02,Thailand,1.6711408248776447
78,2020-05-03,Thailand,1.6532107101848528
79,2020-05-04,Thailand,1.635259548553794
80,2020-05-05,Thailand,1.6171253208051546
81,2020-05-06,Thailand,1.5988495129893803
82,2020-05-07,Thailand,1.5804509879873567
83,2020-05-08,Thailand,1.5623500980931908
84,2020-05-09,Thailand,1.5450473387754773
85,2020-05-10,Thailand,1.5263274228380919
86,2020-05-11,Thailand,1.5074298548501197
87,2020-05-12,Thailand,1.4882322040613634
88,2020-05-13,Thailand,1.4688204436240095
89,2020-05-14,Thailand,1.4492616374851526
90,2020-05-15,Thailand,1.4300267763451036
91,2020-05-16,Thailand,1.4116680961441208
92,2020-05-17,Thailand,1.3920217927594507
93,2020-05-18,Thailand,1.3723772475277318
94,2020-05-19,Thailand,1.35265899592817
95,2020-05-20,Thailand,1.3329958398592119
96,2020-05-21,Thailand,1.3134924151458929
97,2020-05-22,Thailand,1.2946510428486722
98,2020-05-23,Thailand,1.2770482212468455
99,2020-05-24,Thailand,1.2585366912666558
100,2020-05-25,Thailand,1.2404142042979842
101,2020-05-26,Thailand,1.2226052340014437
102,2020-05-27,Thailand,1.2052300365769142
103,2020-05-28,Thailand,1.1883763699167513
104,2020-05-29,Thailand,1.172521693864228
105,2020-05-30,Thailand,1.1582101972124406
106,2020-05-31,Thailand,1.1432555684643475
107,2020-06-01,Thailand,1.128910619525028
108,2020-06-02,Thailand,1.1332252366789888
109,2020-06-03,Thailand,1.1380907575395032
110,2020-06-04,Thailand,1.1435386159812992
111,2020-06-05,Thailand,1.1499884883743796
112,2020-06-06,Thailand,1.1579265367788274
113,2020-06-07,Thailand,1.1651093806788726
114,2020-06-08,Thailand,1.1727348780029594
115,2020-06-09,Thailand,1.1806259071697216
116,2020-06-10,Thailand,1.188801504422317
117,2020-06-11,Thailand,1.197250617620016
118,2020-06-12,Thailand,1.2063562516514388
119,2020-06-13,Thailand,1.2165743074084148
120,2020-06-14,Thailand,1.2256379920470337
121,2020-06-15,Thailand,1.2347288757168915
122,2020-06-16,Thailand,1.243660785202719
123,2020-06-17,Thailand,1.252450891622324
124,2020-06-18,Thailand,1.261093260203829
125,2020-06-19,Thailand,1.2699826478267706
126,2020-06-20,Thailand,1.2795928640538587
127,2020-06-21,Thailand,1.2876805899587556
128,2020-06-22,Thailand,1.2954557487626435
129,2020-06-23,Thailand,1.3027646392226888
130,2020-06-24,Thailand,1.3096602104716766
131,2020-06-25,Thailand,1.3161747683200886
132,2020-06-26,Thailand,1.3227429205144698
133,2020-06-27,Thailand,1.3298790977197967
134,2020-06-28,Thailand,1.3353805642595677
135,2020-06-29,Thailand,1.34049703055131
136,2020-06-30,Thailand,1.345113093883361
137,2020-07-01,Thailand,1.3493178993702344
0,2020-02-15,United Kingdom,0.44466873826597286
1,2020-02-16,United Kingdom,0.47550680872572926
2,2020-02-17,United Kingdom,0.5062864753684977
3,2020-02-18,United Kingdom,0.5370397021182756
4,2020-02-19,United Kingdom,0.5678368546470018
5,2020-02-20,United Kingdom,0.5987265663560057
6,2020-02-21,United Kingdom,0.6298419562413509
7,2020-02-22,United Kingdom,0.6609629177837038
8,2020-02-23,United Kingdom,0.6922285113607689
9,2020-02-24,United Kingdom,0.723584915169261
10,2020-02-25,United Kingdom,0.7550712251747358
11,2020-02-26,United Kingdom,0.7867620209059316
12,2020-02-27,United Kingdom,0.818706996693904
13,2020-02-28,United Kingdom,0.8510370075068163
14,2020-02-29,United Kingdom,0.8835262540562061
15,2020-03-01,United Kingdom,0.9163046437655229
16,2020-03-02,United Kingdom,0.9195479873990351
17,2020-03-03,United Kingdom,0.9230373112987289
18,2020-03-04,United Kingdom,0.926828224067064
19,2020-03-05,United Kingdom,0.9309486118518651
20,2020-03-06,United Kingdom,0.9355050185469675
21,2020-03-07,United Kingdom,0.9402452273966908
22,2020-03-08,United Kingdom,0.9452710731747009
23,2020-03-09,United Kingdom,0.9504869336552142
24,2020-03-10,United Kingdom,0.9558861817755497
25,2020-03-11,United Kingdom,0.9614945034966995
26,2020-03-12,United Kingdom,0.9673103666881602
27,2020-03-13,United Kingdom,0.9734119737374964
28,2020-03-14,United Kingdom,0.9795204042775936
29,2020-03-15,United Kingdom,0.9857129648998448
30,2020-03-16,United Kingdom,0.9918721826325472
31,2020-03-17,United Kingdom,0.9979727122884174
32,2020-03-18,United Kingdom,1.004025052303236
33,2020-03-19,United Kingdom,1.0100163451661315
34,2020-03-20,United Kingdom,1.0160175872987445
35,2020-03-21,United Kingdom,1.021746948509148
36,2020-03-22,United Kingdom,1.027283213354564
37,2020-03-23,United Kingdom,1.0325147785104516
38,2020-03-24,United Kingdom,1.0374264754955185
39,2020-03-25,United Kingdom,1.0420431145792461
40,2020-03-26,United Kingdom,1.0463700291212357
41,2020-03-27,United Kingdom,1.0504999502324033
42,2020-03-28,United Kingdom,1.0541759186961555
43,2020-03-29,United Kingdom,1.0575042549284515
44,2020-03-30,United Kingdom,1.060403030966535
45,2020-03-31,United Kingdom,1.0628883249548133
46,2020-04-01,United Kingdom,1.0650171660516747
47,2020-04-02,United Kingdom,1.0634187834557833
48,2020-04-03,United Kingdom,1.0616268944198142
49,2020-04-04,United Kingdom,1.0594159679988442
50,2020-04-05,United Kingdom,1.0569222819776956
51,2020-04-06,United Kingdom,1.0540918378617299
52,2020-04-07,United Kingdom,1.0509661046329963
53,2020-04-08,United Kingdom,1.047624510031989
54,2020-04-09,United Kingdom,1.0441239809632643
55,2020-04-10,United Kingdom,1.0406048841751296
56,2020-04-11,United Kingdom,1.0368530938427938
57,2020-04-12,United Kingdom,1.0330122245139135
58,2020-04-13,United Kingdom,1.0290314886788732
59,2020-04-14,United Kingdom,1.0249514719594544
60,2020-04-15,United Kingdom,1.0208467433415365
61,2020-04-16,United Kingdom,1.0167655987762503
62,2020-04-17,United Kingdom,1.012836284170893
63,2020-04-18,United Kingdom,1.0088294175421764
64,2020-04-19,United Kingdom,1.0048706403717125
65,2020-04-20,United Kingdom,1.0008889476460787
66,2020-04-21,United Kingdom,0.9969029786652568
67,2020-04-22,United Kingdom,0.9929641742609396
68,2020-04-23,United Kingdom,0.9890970863643984
69,2020-04-24,United Kingdom,0.9854061732451411
70,2020-04-25,United Kingdom,0.9816387874674604
71,2020-04-26,United Kingdom,0.9778983741420371
72,2020-04-27,United Kingdom,0.9740933170333008
73,2020-04-28,United Kingdom,0.970223703489979
74,2020-04-29,United Kingdom,0.9663249037709818
75,2020-04-30,United Kingdom,0.9624082418994178
76,2020-05-01,United Kingdom,0.9585680840052708
77,2020-05-02,United Kingdom,0.9510762483882713
78,2020-05-03,United Kingdom,0.9435017360618678
79,2020-05-04,United Kingdom,0.9357532465582459
80,2020-05-05,United Kingdom,0.927834719965773
81,2020-05-06,United Kingdom,0.9197888168240054
82,2020-05-07,United Kingdom,0.9116374130899141
83,2020-05-08,United Kingdom,0.9034884408063757
84,2020-05-09,United Kingdom,0.8950987819346272
85,2020-05-10,United Kingdom,0.8865872363954246
86,2020-05-11,United Kingdom,0.877883008280083
87,2020-05-12,United Kingdom,0.8690119903484641
88,2020-05-13,United Kingdom,0.8600397540406615
89,2020-05-14,United Kingdom,0.8510115359995085
90,2020-05-15,United Kingdom,0.8420585627973969
91,2020-05-16,United Kingdom,0.8329604323741666
92,2020-05-17,United Kingdom,0.8238575840163227
93,2020-05-18,United Kingdom,0.8146993111349667
94,2020-05-19,United Kingdom,0.8055296065515929
95,2020-05-20,United Kingdom,0.7964297562136222
96,2020-05-21,United Kingdom,0.7874579799655788
97,2020-05-22,United Kingdom,0.7787554674922896
98,2020-05-23,United Kingdom,0.7701085330467663
99,2020-05-24,United Kingdom,0.7616609245049135
100,2020-05-25,United Kingdom,0.7533617432768933
101,2020-05-26,United Kingdom,0.7452512656063677
102,2020-05-27,United Kingdom,0.7374035805713905
103,2020-05-28,United Kingdom,0.7298663414265016
104,2020-05-29,United Kingdom,0.7227669751184935
105,2020-05-30,United Kingdom,0.7158750691127267
106,2020-05-31,United Kingdom,0.7093149655336619
107,2020-06-01,United Kingdom,0.703014012696304
108,2020-06-02,United Kingdom,0.7033683339085002
109,2020-06-03,United Kingdom,0.7040471382974847
110,2020-06-04,United Kingdom,0.7050716276627549
111,2020-06-05,United Kingdom,0.7065420702318672
112,2020-06-06,United Kingdom,0.7082006347819965
113,2020-06-07,United Kingdom,0.7101444302576754
114,2020-06-08,United Kingdom,0.7122741929350234
115,2020-06-09,United Kingdom,0.7145808968719072
116,2020-06-10,United Kingdom,0.7170891881598749
117,2020-06-11,United Kingdom,0.7197979251070219
118,2020-06-12,United Kingdom,0.7227871552361558
119,2020-06-13,United Kingdom,0.7257812351019366
120,2020-06-14,United Kingdom,0.72886211083659
121,2020-06-15,United Kingdom,0.731918198638347
122,2020-06-16,United Kingdom,0.7349311390554192
123,2020-06-17,United Kingdom,0.7379193246347269
124,2020-06-18,United Kingdom,0.7408784830289115
125,2020-06-19,United Kingdom,0.7438886472771546
126,2020-06-20,United Kingdom,0.7466772209017511
127,2020-06-21,United Kingdom,0.7493321581040551
128,2020-06-22,United Kingdom,0.7517507013026421
129,2020-06-23,United Kingdom,0.7539259534617253
130,2020-06-24,United Kingdom,0.755890188847661
131,2020-06-25,United Kingdom,0.7576551887546268
132,2020-06-26,United Kingdom,0.7593189386459169
133,2020-06-27,United Kingdom,0.7606283992747054
134,2020-06-28,United Kingdom,0.7616923770917401
135,2020-06-29,United Kingdom,0.7624299412253164
136,2020-06-30,United Kingdom,0.7628566694659487
137,2020-07-01,United Kingdom,0.7630276317509042
0,2020-02-15,Untied States,0.8206229204048174
1,2020-02-16,Untied States,0.8852689154168711
2,2020-02-17,Untied States,0.9498751660960281
3,2020-02-18,Untied States,1.0144140242794037
4,2020-02-19,Untied States,1.07902264187695
5,2020-02-20,Untied States,1.14369060515045
6,2020-02-21,Untied States,1.2085438511999822
7,2020-02-22,Untied States,1.2732257612057918
8,2020-02-23,Untied States,1.3381528852090039
9,2020-02-24,Untied States,1.4031155078119877
10,2020-02-25,Untied States,1.4680929766485402
11,2020-02-26,Untied States,1.5332277807686001
12,2020-02-27,Untied States,1.5985129633696769
13,2020-02-28,Untied States,1.6640758547538024
14,2020-02-29,Untied States,1.7295590252313264
15,2020-03-01,Untied States,1.7953759169991859
16,2020-03-02,Untied States,1.8457287521854493
17,2020-03-03,Untied States,1.8961717179375803
18,2020-03-04,Untied States,1.9468372626687334
19,2020-03-05,Untied States,1.997706241458662
20,2020-03-06,Untied States,2.0488918179552194
21,2020-03-07,Untied States,2.100020635103366
22,2020-03-08,Untied States,2.151488709788426
23,2020-03-09,Untied States,2.2030622589593527
24,2020-03-10,Untied States,2.2546933751667915
25,2020-03-11,Untied States,2.3064945327112696
26,2020-03-12,Untied States,2.3584265009650913
27,2020-03-13,Untied States,2.4105826411191735
28,2020-03-14,Untied States,2.4625704748919492
29,2020-03-15,Untied States,2.5147679717268243
30,2020-03-16,Untied States,2.5669247535142077
31,2020-03-17,Untied States,2.6189781264654854
32,2020-03-18,Untied States,2.671027913436138
33,2020-03-19,Untied States,2.723024655951871
34,2020-03-20,Untied States,2.775054155632727
35,2020-03-21,Untied States,2.826719237898919
36,2020-03-22,Untied States,2.878396179862733
37,2020-03-23,Untied States,2.929835997957717
38,2020-03-24,Untied States,2.9809805026657994
39,2020-03-25,Untied States,3.031937092643524
40,2020-03-26,Untied States,3.0826668578022964
41,2020-03-27,Untied States,3.1332689626307726
42,2020-03-28,Untied States,3.1833621954978675
43,2020-03-29,Untied States,3.233341129896038
44,2020-03-30,Untied States,3.2829770983471693
45,2020-03-31,Untied States,3.3322338925073893
46,2020-04-01,Untied States,3.381242168822004
47,2020-04-02,Untied States,3.3665474589681885
48,2020-04-03,Untied States,3.3517131551538046
49,2020-04-04,Untied States,3.3363825838242462
50,2020-04-05,Untied States,3.3209744035441418
51,2020-04-06,Untied States,3.305283146244614
52,2020-04-07,Untied States,3.289294502202006
53,2020-04-08,Untied States,3.273159336478102
54,2020-04-09,Untied States,3.256881021993731
55,2020-04-10,Untied States,3.240599076003452
56,2020-04-11,Untied States,3.223970000727034
57,2020-04-12,Untied States,3.2074227883420097
58,2020-04-13,Untied States,3.1907593042357636
59,2020-04-14,Untied States,3.173969473891141
60,2020-04-15,Untied States,3.1572052630133953
61,2020-04-16,Untied States,3.1404680366948448
62,2020-04-17,Untied States,3.1238922837470646
63,2020-04-18,Untied States,3.1071266050756687
64,2020-04-19,Untied States,3.0905894232198623
65,2020-04-20,Untied States,3.074069622740055
66,2020-04-21,Untied States,3.0575420415675296
67,2020-04-22,Untied States,3.0411417967294305
68,2020-04-23,Untied States,3.0248520232428966
69,2020-04-24,Untied States,3.0087880046408397
70,2020-04-25,Untied States,2.9925785858254503
71,2020-04-26,Untied States,2.9766223168454253
72,2020-04-27,Untied States,2.960688528574307
73,2020-04-28,Untied States,2.9447332516897706
74,2020-04-29,Untied States,2.928873953814202
75,2020-04-30,Untied States,2.913077665383751
76,2020-05-01,Untied States,2.897445464965596
77,2020-05-02,Untied States,2.8705919830458893
78,2020-05-03,Untied States,2.8439084893491646
79,2020-05-04,Untied States,2.817157513582714
80,2020-05-05,Untied States,2.7902911521509743
81,2020-05-06,Untied States,2.763425909479958
82,2020-05-07,Untied States,2.736530866801525
83,2020-05-08,Untied States,2.709712148007023
84,2020-05-09,Untied States,2.6825945662337976
85,2020-05-10,Untied States,2.655577894698661
86,2020-05-11,Untied States,2.628437959718541
87,2020-05-12,Untied States,2.6011424663820346
88,2020-05-13,Untied States,2.573825532913043
89,2020-05-14,Untied States,2.546475507569671
90,2020-05-15,Untied States,2.5192190441084747
91,2020-05-16,Untied States,2.4917023266465126
92,2020-05-17,Untied States,2.464346895223125
93,2020-05-18,Untied States,2.4369502782696735
94,2020-05-19,Untied States,2.409501351049707
95,2020-05-20,Untied States,2.3821544048876344
96,2020-05-21,Untied States,2.354916509826122
97,2020-05-22,Untied States,2.3279311554034887
98,2020-05-23,Untied States,2.3008590687521018
99,2020-05-24,Untied States,2.2741336692470426
100,2020-05-25,Untied States,2.2475613732544115
101,2020-05-26,Untied States,2.221136674664937
102,2020-05-27,Untied States,2.1950159918131043
103,2020-05-28,Untied States,2.169204868256415
104,2020-05-29,Untied States,2.143841515899986
105,2020-05-30,Untied States,2.1185776023467344
106,2020-05-31,Untied States,2.0938337432104728
107,2020-06-01,Untied States,2.0693999132422896
108,2020-06-02,Untied States,2.0700144687315483
109,2020-06-03,Untied States,2.071046931150441
110,2020-06-04,Untied States,2.072476793164954
111,2020-06-05,Untied States,2.074413654037727
112,2020-06-06,Untied States,2.0764784192365813
113,2020-06-07,Untied States,2.079059250738622
114,2020-06-08,Untied States,2.081912474443353
115,2020-06-09,Untied States,2.084978361254498
116,2020-06-10,Untied States,2.088355761456091
117,2020-06-11,Untied States,2.0919901672088077
118,2020-06-12,Untied States,2.095958177534527
119,2020-06-13,Untied States,2.0998492523180285
120,2020-06-14,Untied States,2.104022199735592
121,2020-06-15,Untied States,2.1082065939356713
122,2020-06-16,Untied States,2.112319030306475
123,2020-06-17,Untied States,2.1164381892633948
124,2020-06-18,Untied States,2.1204932753843018
125,2020-06-19,Untied States,2.1245487991089735
126,2020-06-20,Untied States,2.1281865813657106
