country,index,EDI
Brazil,2016-01-01,2.347685029357212
Brazil,2016-02-01,2.3607769465794153
Brazil,2016-03-01,2.552714024945973
Brazil,2016-04-01,2.683915894431231
Brazil,2016-05-01,2.6376066649210657
Brazil,2016-06-01,2.61494638033322
Brazil,2016-07-01,2.792139426916078
Brazil,2016-08-01,2.843207145601532
Brazil,2016-09-01,2.803522731311382
Brazil,2016-10-01,2.975085225222019
Brazil,2016-11-01,2.8554623069066096
Brazil,2016-12-01,2.737443106545303
Brazil,2017-01-01,2.964431850765573
Brazil,2017-02-01,3.0757872421792936
Brazil,2017-03-01,3.0305122186048083
Brazil,2017-04-01,3.0798296964222565
Brazil,2017-05-01,3.071734987980941
Brazil,2017-06-01,2.964034130892248
Brazil,2017-07-01,3.1967350776468777
Brazil,2017-08-01,3.334129259372643
Brazil,2017-09-01,3.484522252667233
Brazil,2017-10-01,3.6246189132154325
Brazil,2017-11-01,3.5277130461597856
Brazil,2017-12-01,3.542543169221938
Brazil,2018-01-01,3.8718978075770423
Brazil,2018-02-01,3.9412945102208634
Brazil,2018-03-01,3.9320302082379666
Brazil,2018-04-01,4.012096475778559
Brazil,2018-05-01,3.831562588122834
Brazil,2018-06-01,3.5714530336464563
Brazil,2018-07-01,3.7538936154082503
Brazil,2018-08-01,3.7348389906869315
Brazil,2018-09-01,3.6676306320658267
Brazil,2018-10-01,4.013783048972073
Brazil,2018-11-01,4.047567019915508
Brazil,2018-12-01,3.9949226842816903
Brazil,2019-01-01,4.304108616070138
Brazil,2019-02-01,4.362509329100689
Brazil,2019-03-01,4.316297090038432
Brazil,2019-04-01,4.3834138577573825
Brazil,2019-05-01,4.31341418387311
Brazil,2019-06-01,4.480916854104345
Brazil,2019-07-01,4.7217494421475195
Brazil,2019-08-01,4.512329839178157
Brazil,2019-09-01,4.509126060461508
Brazil,2019-10-01,4.6307457034818835
Brazil,2019-11-01,4.691189342284913
Brazil,2019-12-01,4.83406612705118
Brazil,2020-01-01,4.838882478490152
Brazil,2020-02-01,4.678294216726481
Brazil,2020-03-01,3.9481460041159173
Brazil,2020-04-01,3.6933184245185
Brazil,2020-05-01,3.6079449602586844
Brazil,2020-06-01,3.8898648130261364
Brazil,2020-07-01,3.947158245778169
Canada,2008-01-01,4.097091605716397
Canada,2008-02-01,4.173684911920052
Canada,2008-03-01,4.1050548180059625
Canada,2008-04-01,4.317323723061985
Canada,2008-05-01,4.555872938920997
Canada,2008-06-01,4.5183350850397535
Canada,2008-07-01,4.2433928261377005
Canada,2008-08-01,4.0372916896208615
Canada,2008-09-01,3.7980245608620358
Canada,2008-10-01,2.752079727909572
Canada,2008-11-01,2.4491580865070555
Canada,2008-12-01,2.254104345121016
Canada,2009-01-01,2.2097391106727144
Canada,2009-02-01,1.9854638591228981
Canada,2009-03-01,1.9179643923114005
Canada,2009-04-01,2.120925789213236
Canada,2009-05-01,2.3905879549808216
Canada,2009-06-01,2.499752533111346
Canada,2009-07-01,2.525781641847967
Canada,2009-08-01,2.7223228536778947
Canada,2009-09-01,2.8960093065524566
Canada,2009-10-01,3.0618686031445357
Canada,2009-11-01,3.0667043193697094
Canada,2009-12-01,3.1149153444278763
Canada,2010-01-01,3.242182581442347
Canada,2010-02-01,3.1702718698724452
Canada,2010-03-01,3.3964933300338074
Canada,2010-04-01,3.60514559867128
Canada,2010-05-01,3.4242563830323274
Canada,2010-06-01,3.40881030414868
Canada,2010-07-01,3.403116353210772
Canada,2010-08-01,3.448585954613499
Canada,2010-09-01,3.5837619410487864
Canada,2010-10-01,3.852390784392668
Canada,2010-11-01,3.9736670818582884
Canada,2010-12-01,4.101976746637941
Canada,2011-01-01,4.187492916787038
Canada,2011-02-01,4.3480431834431705
Canada,2011-03-01,4.396707179169573
Canada,2011-04-01,4.586284277610542
Canada,2011-05-01,4.467052473008081
Canada,2011-06-01,4.297353229226868
Canada,2011-07-01,4.4966100547509456
Canada,2011-08-01,4.149647416933391
Canada,2011-09-01,4.001070697528778
Canada,2011-10-01,3.9807039320973083
Canada,2011-11-01,3.975923166103506
Canada,2011-12-01,3.948185839453645
Canada,2012-01-01,4.168959623485449
Canada,2012-02-01,4.29423390416413
Canada,2012-03-01,4.3151526097321025
Canada,2012-04-01,4.286176781779808
Canada,2012-05-01,4.085173229089754
Canada,2012-06-01,4.026680360996243
Canada,2012-07-01,4.130101210820623
Canada,2012-08-01,4.28905695211364
Canada,2012-09-01,4.417618640833364
Canada,2012-10-01,4.428598644118672
Canada,2012-11-01,4.382259871034668
Canada,2012-12-01,4.44054463216766
Canada,2013-01-01,4.63983053996288
Canada,2013-02-01,4.598981789766636
Canada,2013-03-01,4.528861522031145
Canada,2013-04-01,4.483436196944314
Canada,2013-05-01,4.567064719989826
Canada,2013-06-01,4.4230960307004
Canada,2013-07-01,4.537444018500455
Canada,2013-08-01,4.586875265562366
Canada,2013-09-01,4.672700495609613
Canada,2013-10-01,4.825959675189932
Canada,2013-11-01,4.8728303493162155
Canada,2013-12-01,4.77943918695081
Canada,2014-01-01,4.820712366347257
Canada,2014-02-01,4.843681661338557
Canada,2014-03-01,4.903989340366623
Canada,2014-04-01,5.118520983942185
Canada,2014-05-01,5.197491601629624
Canada,2014-06-01,5.298857649616853
Canada,2014-07-01,5.510849987799769
Canada,2014-08-01,5.492281781891025
Canada,2014-09-01,5.469162815187715
Canada,2014-10-01,5.277776325464803
Canada,2014-11-01,5.3277002640395175
Canada,2014-12-01,5.152277955580949
Canada,2015-01-01,5.093914227851965
Canada,2015-02-01,5.113183723806177
Canada,2015-03-01,5.0366828819012746
Canada,2015-04-01,5.289385189272805
Canada,2015-05-01,5.292202916957649
Canada,2015-06-01,5.165730108919588
Canada,2015-07-01,5.027064277951556
Canada,2015-08-01,4.841877761943211
Canada,2015-09-01,4.693402688019944
Canada,2015-10-01,4.8124348211592665
Canada,2015-11-01,4.688557219392726
Canada,2015-12-01,4.544824576014719
Canada,2016-01-01,4.336497880090501
Canada,2016-02-01,4.4353977213991875
Canada,2016-03-01,4.722384988602954
Canada,2016-04-01,4.952414787218354
Canada,2016-05-01,4.998353704765147
Canada,2016-06-01,5.064966613132199
Canada,2016-07-01,5.1510738249334
Canada,2016-08-01,5.2276595104733055
Canada,2016-09-01,5.19212623169614
Canada,2016-10-01,5.255830503981629
Canada,2016-11-01,5.232952870154332
Canada,2016-12-01,5.342915549425966
Canada,2017-01-01,5.53798718195195
Canada,2017-02-01,5.606185772224952
Canada,2017-03-01,5.5004438591619955
Canada,2017-04-01,5.61153874318526
Canada,2017-05-01,5.533558484737595
Canada,2017-06-01,5.598620812677023
Canada,2017-07-01,5.835436444103829
Canada,2017-08-01,5.878249116039015
Canada,2017-09-01,5.980628863998964
Canada,2017-10-01,6.1449826275433725
Canada,2017-11-01,6.175344839442085
Canada,2017-12-01,6.2125544987366474
Canada,2018-01-01,6.439636145267876
Canada,2018-02-01,6.234890793927944
Canada,2018-03-01,6.156934649909141
Canada,2018-04-01,6.314938266811984
Canada,2018-05-01,6.4035406766970056
Canada,2018-06-01,6.379882320342688
Canada,2018-07-01,6.547502219271385
Canada,2018-08-01,6.518586575247875
Canada,2018-09-01,6.494217307465352
Canada,2018-10-01,6.4369852901610365
Canada,2018-11-01,6.365942483649272
Canada,2018-12-01,6.179322123501695
Canada,2019-01-01,6.375596904931546
Canada,2019-02-01,6.551479847351851
Canada,2019-03-01,6.589609185282924
Canada,2019-04-01,6.75915379607431
Canada,2019-05-01,6.756219663146654
Canada,2019-06-01,6.77052537410137
Canada,2019-07-01,6.924155726095886
Canada,2019-08-01,6.823750337596941
Canada,2019-09-01,6.952856926023248
Canada,2019-10-01,6.97408475209148
Canada,2019-11-01,7.017250357353738
Canada,2019-12-01,7.101491243205819
Canada,2020-01-01,7.132811189645791
Canada,2020-02-01,7.096393448125866
Canada,2020-03-01,5.872847179268268
Canada,2020-04-01,5.074647964103189
Canada,2020-05-01,5.133814667978196
Canada,2020-06-01,5.557807519479978
Canada,2020-07-01,5.638286517946831
HongKong,2008-01-01,4.531726544048137
HongKong,2008-02-01,4.332099376742137
HongKong,2008-03-01,4.167152382502966
HongKong,2008-04-01,4.5080560141773525
HongKong,2008-05-01,4.597758844548659
HongKong,2008-06-01,4.315008498775526
HongKong,2008-07-01,4.177784686609218
HongKong,2008-08-01,4.07811529411252
HongKong,2008-09-01,3.765386101536773
HongKong,2008-10-01,3.0187582038270797
HongKong,2008-11-01,2.7900937629775093
HongKong,2008-12-01,2.8851860818039885
HongKong,2009-01-01,2.631956394549672
HongKong,2009-02-01,2.4879641031694604
HongKong,2009-03-01,2.4131493505302775
HongKong,2009-04-01,2.6830871965647667
HongKong,2009-05-01,2.979608310556986
HongKong,2009-06-01,3.139186323924399
HongKong,2009-07-01,3.2204131768551107
HongKong,2009-08-01,3.430597082486983
HongKong,2009-09-01,3.5136209411857973
HongKong,2009-10-01,3.730439627672766
HongKong,2009-11-01,3.8132417719543095
HongKong,2009-12-01,3.7714132466666435
HongKong,2010-01-01,3.7722417514658346
HongKong,2010-02-01,3.6501800442980983
HongKong,2010-03-01,3.814039081541381
HongKong,2010-04-01,3.9576548712914033
HongKong,2010-05-01,3.6964027155695054
HongKong,2010-06-01,3.725554071669651
HongKong,2010-07-01,3.8829064726488607
HongKong,2010-08-01,3.976913309978969
HongKong,2010-09-01,4.080303480819092
HongKong,2010-10-01,4.381040950492634
HongKong,2010-11-01,4.4703502715508225
HongKong,2010-12-01,4.376087747842293
HongKong,2011-01-01,4.531049381782026
HongKong,2011-02-01,4.458420666434357
HongKong,2011-03-01,4.481452286293081
HongKong,2011-04-01,4.678901934678031
HongKong,2011-05-01,4.550817030128659
HongKong,2011-06-01,4.445582764257615
HongKong,2011-07-01,4.481738788830754
HongKong,2011-08-01,4.236939906438913
HongKong,2011-09-01,4.070832729745556
HongKong,2011-10-01,4.055613826759483
HongKong,2011-11-01,4.133972309398752
HongKong,2011-12-01,4.095524289978169
HongKong,2012-01-01,4.322353713552339
HongKong,2012-02-01,4.531896405986732
HongKong,2012-03-01,4.530442809878862
HongKong,2012-04-01,4.544047231452698
HongKong,2012-05-01,4.404022364080266
HongKong,2012-06-01,4.306410456086857
HongKong,2012-07-01,4.4167975121781105
HongKong,2012-08-01,4.492278673285668
HongKong,2012-09-01,4.52113424914438
HongKong,2012-10-01,4.713559835021925
HongKong,2012-11-01,4.758883891417202
HongKong,2012-12-01,4.873348692140242
HongKong,2013-01-01,5.081390904446806
HongKong,2013-02-01,5.02817019294309
HongKong,2013-03-01,4.939181153350715
HongKong,2013-04-01,4.909646809190937
HongKong,2013-05-01,5.034965998417164
HongKong,2013-06-01,4.78509154060203
HongKong,2013-07-01,4.917904032749044
HongKong,2013-08-01,5.015960266303898
HongKong,2013-09-01,5.1485331582356295
HongKong,2013-10-01,5.271998016975292
HongKong,2013-11-01,5.299720022780583
HongKong,2013-12-01,5.314912496364116
HongKong,2014-01-01,5.25544325581644
HongKong,2014-02-01,5.186494138305177
HongKong,2014-03-01,5.151238514733626
HongKong,2014-04-01,5.3719143134982
HongKong,2014-05-01,5.371267726966572
HongKong,2014-06-01,5.440000993630418
HongKong,2014-07-01,5.6315212840086595
HongKong,2014-08-01,5.780318622028398
HongKong,2014-09-01,5.715706636686294
HongKong,2014-10-01,5.624437748363279
HongKong,2014-11-01,5.692323188441804
HongKong,2014-12-01,5.642069468166435
HongKong,2015-01-01,5.803562165874478
HongKong,2015-02-01,5.86906663635016
HongKong,2015-03-01,5.827278475740732
HongKong,2015-04-01,6.361850218474771
HongKong,2015-05-01,6.39209061725651
HongKong,2015-06-01,6.306095200247928
HongKong,2015-07-01,6.086115054216348
HongKong,2015-08-01,5.825394251910513
HongKong,2015-09-01,5.56923561695303
HongKong,2015-10-01,5.74926712893404
HongKong,2015-11-01,5.730747092250388
HongKong,2015-12-01,5.635253560836654
HongKong,2016-01-01,5.360731853288167
HongKong,2016-02-01,5.278536490082667
HongKong,2016-03-01,5.439984334200009
HongKong,2016-04-01,5.621729420145732
HongKong,2016-05-01,5.495286272093331
HongKong,2016-06-01,5.564979780766471
HongKong,2016-07-01,5.774241261007413
HongKong,2016-08-01,5.928593659515249
HongKong,2016-09-01,6.050793718439859
HongKong,2016-10-01,6.106310995660705
HongKong,2016-11-01,5.998310138717123
HongKong,2016-12-01,5.964119339754326
HongKong,2017-01-01,6.119557591191191
HongKong,2017-02-01,6.247958938674548
HongKong,2017-03-01,6.296966308040465
HongKong,2017-04-01,6.403338300062602
HongKong,2017-05-01,6.53307081550169
HongKong,2017-06-01,6.618165576272199
HongKong,2017-07-01,6.790515028053418
HongKong,2017-08-01,6.957356101445855
HongKong,2017-09-01,6.997945890811813
HongKong,2017-10-01,7.226255960799181
HongKong,2017-11-01,7.341507128976891
HongKong,2017-12-01,7.33148690208931
HongKong,2018-01-01,7.813944794926027
HongKong,2018-02-01,7.697991576881359
HongKong,2018-03-01,7.686903947773654
HongKong,2018-04-01,7.762105556167349
HongKong,2018-05-01,7.812913233393758
HongKong,2018-06-01,7.729556426794765
HongKong,2018-07-01,7.608999582634997
HongKong,2018-08-01,7.523994805598216
HongKong,2018-09-01,7.441586773617981
HongKong,2018-10-01,7.2847980089643904
HongKong,2018-11-01,7.344214263809494
HongKong,2018-12-01,7.342195732887905
HongKong,2019-01-01,7.511252383246578
HongKong,2019-02-01,7.743964625971355
HongKong,2019-03-01,7.807123612178966
HongKong,2019-04-01,8.048031494443322
HongKong,2019-05-01,7.799178280456918
HongKong,2019-06-01,7.75511362917919
HongKong,2019-07-01,7.947344439086203
HongKong,2019-08-01,7.596965940420336
HongKong,2019-09-01,7.668631129312994
HongKong,2019-10-01,7.690310252465633
HongKong,2019-11-01,7.753927155987023
HongKong,2019-12-01,7.795628821096784
HongKong,2020-01-01,7.852002293656854
HongKong,2020-02-01,7.6675059296776436
HongKong,2020-03-01,7.151393637329058
HongKong,2020-04-01,6.985187003723748
HongKong,2020-05-01,6.84801846166768
HongKong,2020-06-01,6.914197845183338
HongKong,2020-07-01,7.054614380767827
Japan,2008-01-01,4.173347721872277
Japan,2008-02-01,4.1261211792451675
Japan,2008-03-01,4.114330100774801
Japan,2008-04-01,4.3065334039434955
Japan,2008-05-01,4.404363305803924
Japan,2008-06-01,4.3444195798557175
Japan,2008-07-01,4.149450056876216
Japan,2008-08-01,3.9965171996713753
Japan,2008-09-01,3.8864415676631126
Japan,2008-10-01,3.2326562875491853
Japan,2008-11-01,3.114107261480172
Japan,2008-12-01,3.171879298438723
Japan,2009-01-01,3.1140492513760254
Japan,2009-02-01,2.8262841816103386
Japan,2009-03-01,2.697870791428672
Japan,2009-04-01,2.8996923197501996
Japan,2009-05-01,3.0786951234643247
Japan,2009-06-01,3.1853270100835083
Japan,2009-07-01,3.198504394468259
Japan,2009-08-01,3.39301712906523
Japan,2009-09-01,3.470204795240173
Japan,2009-10-01,3.552493171466459
Japan,2009-11-01,3.4655453867068258
Japan,2009-12-01,3.600123029661253
Japan,2010-01-01,3.76867302227366
Japan,2010-02-01,3.6526998008665266
Japan,2010-03-01,3.7711195616136375
Japan,2010-04-01,3.8927601752347734
Japan,2010-05-01,3.6698591618933083
Japan,2010-06-01,3.5922790313348916
Japan,2010-07-01,3.683686516524622
Japan,2010-08-01,3.687343347399908
Japan,2010-09-01,3.756536987811165
Japan,2010-10-01,3.943323336239409
Japan,2010-11-01,4.021100030762746
Japan,2010-12-01,4.148994230899763
Japan,2011-01-01,4.262056893466561
Japan,2011-02-01,4.352755524537656
Japan,2011-03-01,4.144113838312913
Japan,2011-04-01,4.113723308629201
Japan,2011-05-01,4.201374771623785
Japan,2011-06-01,4.1902577896663615
Japan,2011-07-01,4.41059830526828
Japan,2011-08-01,4.232524782127928
Japan,2011-09-01,4.164116221275286
Japan,2011-10-01,4.228460627978819
Japan,2011-11-01,4.11712088965648
Japan,2011-12-01,4.106932000726811
Japan,2012-01-01,4.259575565809298
Japan,2012-02-01,4.412730124933567
Japan,2012-03-01,4.487445998989774
Japan,2012-04-01,4.486132416581228
Japan,2012-05-01,4.310921898145008
Japan,2012-06-01,4.269305435289516
Japan,2012-07-01,4.354782634680676
Japan,2012-08-01,4.4602639018189265
Japan,2012-09-01,4.478522157703129
Japan,2012-10-01,4.457719981095147
Japan,2012-11-01,4.4611601816191175
Japan,2012-12-01,4.581451852529099
Japan,2013-01-01,4.753799542598131
Japan,2013-02-01,4.78807738389639
Japan,2013-03-01,4.990691424187755
Japan,2013-04-01,5.179332598627525
Japan,2013-05-01,5.3869347218250585
Japan,2013-06-01,5.207681749083447
Japan,2013-07-01,5.51472832218762
Japan,2013-08-01,5.4018254517797
Japan,2013-09-01,5.543795141141402
Japan,2013-10-01,5.662078873493337
Japan,2013-11-01,5.744765842125734
Japan,2013-12-01,5.854860848506398
Japan,2014-01-01,5.820269609248411
Japan,2014-02-01,5.654542271175332
Japan,2014-03-01,5.656102448546353
Japan,2014-04-01,5.73900571206007
Japan,2014-05-01,5.746055025260432
Japan,2014-06-01,5.916007749515947
Japan,2014-07-01,6.087066797119066
Japan,2014-08-01,6.091627021816581
Japan,2014-09-01,6.073169839083942
Japan,2014-10-01,5.962802588281294
Japan,2014-11-01,6.118045397299213
Japan,2014-12-01,6.10750821606436
Japan,2015-01-01,6.125821813758131
Japan,2015-02-01,6.268478096826533
Japan,2015-03-01,6.475712572866286
Japan,2015-04-01,6.726046553882922
Japan,2015-05-01,6.721494833898369
Japan,2015-06-01,6.717058928136648
Japan,2015-07-01,6.77070032063652
Japan,2015-08-01,6.705421918777663
Japan,2015-09-01,6.375417680442947
Japan,2015-10-01,6.509478271095661
Japan,2015-11-01,6.654658456845244
Japan,2015-12-01,6.613097968319508
Japan,2016-01-01,6.361531630719437
Japan,2016-02-01,6.263216011171414
Japan,2016-03-01,6.440799168176186
Japan,2016-04-01,6.561651328491806
Japan,2016-05-01,6.600195560026286
Japan,2016-06-01,6.625926274748917
Japan,2016-07-01,6.784359940438234
Japan,2016-08-01,6.9725601991806805
Japan,2016-09-01,7.018784348473927
Japan,2016-10-01,7.096942680789214
Japan,2016-11-01,7.03199000712285
Japan,2016-12-01,7.078259777881664
Japan,2017-01-01,7.248668008686288
Japan,2017-02-01,7.336647226280885
Japan,2017-03-01,7.389449238106618
Japan,2017-04-01,7.436195749234191
Japan,2017-05-01,7.524090343567831
Japan,2017-06-01,7.692485969848438
Japan,2017-07-01,7.742535810422954
Japan,2017-08-01,7.765759964771275
Japan,2017-09-01,7.78103741544626
Japan,2017-10-01,8.129873123987043
Japan,2017-11-01,8.433866619362469
Japan,2017-12-01,8.492950584957086
Japan,2018-01-01,9.001229233716684
Japan,2018-02-01,8.652889001200613
Japan,2018-03-01,8.621279579098335
Japan,2018-04-01,8.807664978864727
Japan,2018-05-01,8.90079737646533
Japan,2018-06-01,8.838598338576741
Japan,2018-07-01,8.822821669469697
Japan,2018-08-01,8.88914373500903
Japan,2018-09-01,9.00553332742794
Japan,2018-10-01,8.921678631956606
Japan,2018-11-01,8.730574058845193
Japan,2018-12-01,8.5755774379059
Japan,2019-01-01,8.667645722854271
Japan,2019-02-01,8.76267465128149
Japan,2019-03-01,8.786944192998373
Japan,2019-04-01,8.990543029908448
Japan,2019-05-01,8.930386496074972
Japan,2019-06-01,8.969694875279943
Japan,2019-07-01,9.175611092017743
Japan,2019-08-01,9.0457246588984
Japan,2019-09-01,9.19697011487056
Japan,2019-10-01,9.376575508694645
Japan,2019-11-01,9.626148188204095
Japan,2019-12-01,9.708780427719798
Japan,2020-01-01,9.593153511610726
Japan,2020-02-01,9.441334324372129
Japan,2020-03-01,8.55305928703898
Japan,2020-04-01,8.578048267926938
Japan,2020-05-01,8.882637436393088
Japan,2020-06-01,9.326285712084257
Japan,2020-07-01,9.365605498948776
Mexico,2008-01-01,3.9978373251524597
Mexico,2008-02-01,4.196769713583379
Mexico,2008-03-01,4.229546284234985
Mexico,2008-04-01,4.6121622654941365
Mexico,2008-05-01,4.618463950054034
Mexico,2008-06-01,4.541871934672528
Mexico,2008-07-01,4.276597156346144
Mexico,2008-08-01,4.188021618033968
Mexico,2008-09-01,3.8664342462671364
Mexico,2008-10-01,2.8290268115596966
Mexico,2008-11-01,2.5871484291258966
Mexico,2008-12-01,2.711253077245054
Mexico,2009-01-01,2.488774722840348
Mexico,2009-02-01,2.211643094253734
Mexico,2009-03-01,2.200074994739066
Mexico,2009-04-01,2.5120745796263098
Mexico,2009-05-01,2.708209035452901
Mexico,2009-06-01,2.787474622198496
Mexico,2009-07-01,2.8494779983528487
Mexico,2009-08-01,3.1159122784754043
Mexico,2009-09-01,3.0861994965231343
Mexico,2009-10-01,3.379125214107937
Mexico,2009-11-01,3.493483017596496
Mexico,2009-12-01,3.678968989432136
Mexico,2010-01-01,3.701414292310055
Mexico,2010-02-01,3.6613171292007927
Mexico,2010-03-01,3.8768930938601187
Mexico,2010-04-01,4.07539560745643
Mexico,2010-05-01,3.793388307417255
Mexico,2010-06-01,3.8485703937015816
Mexico,2010-07-01,3.885129664286741
Mexico,2010-08-01,3.944999637424806
Mexico,2010-09-01,3.9631314831463857
Mexico,2010-10-01,4.288480616249602
Mexico,2010-11-01,4.475856221719566
Mexico,2010-12-01,4.574087346064955
Mexico,2011-01-01,4.7543379787497475
Mexico,2011-02-01,4.654338643347376
Mexico,2011-03-01,4.6348488163996
Mexico,2011-04-01,4.872210112748579
Mexico,2011-05-01,4.6874774321193176
Mexico,2011-06-01,4.599208843434656
Mexico,2011-07-01,4.810145639310171
Mexico,2011-08-01,4.417206290193928
Mexico,2011-09-01,4.26360906750125
Mexico,2011-10-01,4.332124945325422
Mexico,2011-11-01,4.39655540226865
Mexico,2011-12-01,4.415393126351585
Mexico,2012-01-01,4.706371557413171
Mexico,2012-02-01,4.8338454882169035
Mexico,2012-03-01,4.917334628192039
Mexico,2012-04-01,4.995586149540712
Mexico,2012-05-01,4.767612885622542
Mexico,2012-06-01,4.697038272571714
Mexico,2012-07-01,5.1007860237193725
Mexico,2012-08-01,5.103694506934989
Mexico,2012-09-01,5.220894396730925
Mexico,2012-10-01,5.361203776271902
Mexico,2012-11-01,5.231057570433412
Mexico,2012-12-01,5.501778878103712
Mexico,2013-01-01,5.7757565539653
Mexico,2013-02-01,5.770841885774287
Mexico,2013-03-01,5.7110807032107616
Mexico,2013-04-01,5.812932939924581
Mexico,2013-05-01,5.613300491356764
Mexico,2013-06-01,5.230500662628275
Mexico,2013-07-01,5.495905061417712
Mexico,2013-08-01,5.539870896616405
Mexico,2013-09-01,5.429569856464676
Mexico,2013-10-01,5.534554251338195
Mexico,2013-11-01,5.568510977258077
Mexico,2013-12-01,5.705709622902566
Mexico,2014-01-01,5.57431936978462
Mexico,2014-02-01,5.424494845038627
Mexico,2014-03-01,5.285056558814389
Mexico,2014-04-01,5.65386810201721
Mexico,2014-05-01,5.797494492752957
Mexico,2014-06-01,5.875269463003061
Mexico,2014-07-01,6.055290468112187
Mexico,2014-08-01,6.155272127576362
Mexico,2014-09-01,6.204468469068695
Mexico,2014-10-01,6.048649687671952
Mexico,2014-11-01,6.049570451411871
Mexico,2014-12-01,5.735288113823108
Mexico,2015-01-01,5.666057617117453
Mexico,2015-02-01,5.701505751935038
Mexico,2015-03-01,5.7043951247659965
Mexico,2015-04-01,5.900566562671699
Mexico,2015-05-01,5.876082095626016
Mexico,2015-06-01,5.81791969442931
Mexico,2015-07-01,5.757294723965899
Mexico,2015-08-01,5.560020581940446
Mexico,2015-09-01,5.477996793961445
Mexico,2015-10-01,5.600322104156078
Mexico,2015-11-01,5.667388305414413
Mexico,2015-12-01,5.437820559524813
Mexico,2016-01-01,5.221196644789215
Mexico,2016-02-01,5.261470556816326
Mexico,2016-03-01,5.539359185436496
Mexico,2016-04-01,5.735402244693528
Mexico,2016-05-01,5.593286238801571
Mexico,2016-06-01,5.525144902939971
Mexico,2016-07-01,5.694365243588196
Mexico,2016-08-01,5.79032814845494
Mexico,2016-09-01,5.635953786021991
Mexico,2016-10-01,5.853546858898731
Mexico,2016-11-01,5.522526017091849
Mexico,2016-12-01,5.451024650934425
Mexico,2017-01-01,5.517130761882305
Mexico,2017-02-01,5.702396812221815
Mexico,2017-03-01,5.892107034284031
Mexico,2017-04-01,6.1222348656122545
Mexico,2017-05-01,6.113240579532208
Mexico,2017-06-01,6.259298728077008
Mexico,2017-07-01,6.544179765157999
Mexico,2017-08-01,6.5524638755975
Mexico,2017-09-01,6.488278615729946
Mexico,2017-10-01,6.397516097162301
Mexico,2017-11-01,6.261387896241233
Mexico,2017-12-01,6.2652840294377885
Mexico,2018-01-01,6.542766244542392
Mexico,2018-02-01,6.474154377598541
Mexico,2018-03-01,6.420023783838861
Mexico,2018-04-01,6.623134085593206
Mexico,2018-05-01,6.32499711892665
Mexico,2018-06-01,6.226517181230037
Mexico,2018-07-01,6.671368873463722
Mexico,2018-08-01,6.733709501710541
Mexico,2018-09-01,6.701348334903482
Mexico,2018-10-01,6.629084706480562
Mexico,2018-11-01,6.189200032933432
Mexico,2018-12-01,6.086526154679646
Mexico,2019-01-01,6.440522396305521
Mexico,2019-02-01,6.434947757742162
Mexico,2019-03-01,6.342308588637639
Mexico,2019-04-01,6.6444667290908725
Mexico,2019-05-01,6.518239433754713
Mexico,2019-06-01,6.5140200911632835
Mexico,2019-07-01,6.551699103315345
Mexico,2019-08-01,6.338164531135213
Mexico,2019-09-01,6.523166546848374
Mexico,2019-10-01,6.6514296232054555
Mexico,2019-11-01,6.678729731284037
Mexico,2019-12-01,6.767333016545811
Mexico,2020-01-01,6.735055900175009
Mexico,2020-02-01,6.679106438839037
Mexico,2020-03-01,5.978580731481658
Mexico,2020-04-01,5.658369755319697
Mexico,2020-05-01,5.811136419895508
Mexico,2020-06-01,5.9875663282213445
Mexico,2020-07-01,5.920879854057208
Russia,2008-01-01,5.655967411317121
Russia,2008-02-01,5.352974616918727
Russia,2008-03-01,5.617426622550761
Russia,2008-04-01,5.987230507303961
Russia,2008-05-01,6.574739519950473
Russia,2008-06-01,6.523006209331012
Russia,2008-07-01,5.978196642740196
Russia,2008-08-01,4.835345406157144
Russia,2008-09-01,3.670364486881505
Russia,2008-10-01,2.18465654050733
Russia,2008-11-01,1.8280543513300331
